id;cycle;s1;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s2;s20;s21;s3;s4;s5;s6;s7;s8;s9;setting1;setting2; Brake
Engine_100;130;518,67;1,3;47,49;521,14;2388,08;8137,59;8,4389;0,03;393;2388;100;642,51;38,73;23,2763;1590,18;1405,59;14,62;21,61;553,51;2388,07;9058,88;-0,0022;0,0001;0
Engine_100;131;518,67;1,3;47,71;521,53;2388,09;8143,99;8,4567;0,03;393;2388;100;643,61;38,8;23,2973;1594,07;1411,33;14,62;21,61;552,92;2388,09;9066,6;0,002;0,0004;0
Engine_100;132;518,67;1,3;47,63;521,31;2388,11;8145,61;8,4516;0,03;393;2388;100;643,02;38,82;23,3347;1593,41;1411,12;14,62;21,61;552,85;2388,17;9064,98;-0,0021;-0,0003;0
Engine_100;133;518,67;1,3;47,64;521,2;2388,14;8137,24;8,4328;0,03;395;2388;100;642,53;38,9;23,1969;1591,15;1411,94;14,62;21,61;552,8;2388,17;9063,15;0,0002;-0,0001;0
Engine_100;134;518,67;1,3;47,46;521,09;2388,12;8147,61;8,4667;0,03;393;2388;100;643,12;38,7;23,2011;1603,18;1411,99;14,62;21,61;553,29;2388,12;9054,82;-0,0006;-0,0004;0
Engine_100;135;518,67;1,3;47,51;520,78;2388,05;8140,82;8,4929;0,03;394;2388;100;643,44;38,69;23,3241;1589,27;1414,95;14,62;21,61;552,43;2388,1;9066,88;-0,0027;0;0
Engine_100;136;518,67;1,3;47,7;521,35;2388,11;8144,55;8,4474;0,03;393;2388;100;642,82;38,76;23,3341;1599,46;1410,87;14,62;21,61;553,97;2388,12;9066,74;0,0016;-0,0004;0
Engine_100;137;518,67;1,3;47,43;521,22;2388,13;8144,7;8,5138;0,03;392;2388;100;642,7;38,56;23,2542;1591,19;1409,19;14,62;21,61;553,47;2388,13;9063,52;-0,0009;0,0003;0
Engine_100;138;518,67;1,3;47,56;521,15;2388,16;8144,65;8,4818;0,03;394;2388;100;642,83;38,79;23,2457;1587,62;1404,92;14,62;21,61;553,41;2388,11;9064,25;-0,002;-0,0005;0
Engine_100;139;518,67;1,3;47,62;521,29;2388,12;8137,65;8,439;0,03;394;2388;100;642,86;38,85;23,3012;1596,71;1408,67;14,62;21,61;552,64;2388,1;9064,89;-0,0017;0,0002;0
Engine_100;140;518,67;1,3;47,63;521,31;2388,12;8139,44;8,4449;0,03;395;2388;100;642,41;38,74;23,2543;1597,2;1414;14,62;21,61;553,06;2388,13;9067,07;0,0023;-0,0003;0
Engine_100;141;518,67;1,3;47,54;521,42;2388,13;8142,49;8,4557;0,03;393;2388;100;642,86;38,75;23,2786;1589,13;1415,16;14,62;21,61;553,79;2388,04;9063,08;-0,0002;-0,0002;0
Engine_100;142;518,67;1,3;47,68;520,76;2388,08;8146,01;8,4382;0,03;395;2388;100;642,81;38,58;23,3425;1590,02;1410,49;14,62;21,61;552,93;2388,14;9069,61;-0,0009;-0,0003;0
Engine_100;143;518,67;1,3;47,77;520,98;2388,13;8145,26;8,4352;0,03;394;2388;100;642,83;38,52;23,1846;1588,03;1413,06;14,62;21,61;553,04;2388,11;9059,99;-0,0031;-0,0003;0
Engine_100;144;518,67;1,3;47,71;521,25;2388,11;8149,58;8,4737;0,03;394;2388;100;642,8;38,72;23,2196;1598,73;1409,35;14,62;21,61;552,95;2388,07;9065,98;-0,0033;-0,0002;0
Engine_100;145;518,67;1,3;47,71;521,28;2388,16;8146,83;8,4459;0,03;395;2388;100;643,41;38,66;23,2525;1593,38;1408,33;14,62;21,61;552,45;2388,11;9066,79;0,0036;0,0004;0
Engine_100;146;518,67;1,3;47,53;521,49;2388,16;8144,97;8,4497;0,03;394;2388;100;642,77;38,91;23,153;1597,53;1412,87;14,62;21,61;552,33;2388,15;9075,81;0,0017;-0,0003;0
Engine_100;147;518,67;1,3;47,71;521,16;2388,12;8141,9;8,4466;0,03;393;2388;100;643,19;38,75;23,153;1598,86;1419,67;14,62;21,61;553,15;2388,14;9057,93;-0,0019;0,0003;0
Engine_100;148;518,67;1,3;47,65;521,17;2388,13;8141,62;8,4855;0,03;394;2388;100;642,73;38,84;23,3424;1589,99;1413,27;14,62;21,61;553,04;2388,12;9063,57;0,0017;0,0003;0
Engine_100;149;518,67;1,3;47,83;521,14;2388,13;8144,49;8,4962;0,03;394;2388;100;643,01;38,51;23,2242;1596,05;1426,01;14,62;21,61;552,96;2388,19;9070,91;0,0028;-0,0001;0
Engine_100;150;518,67;1,3;47,76;521,05;2388,13;8140;8,4376;0,03;395;2388;100;642,43;38,62;23,2022;1601,62;1411,04;14,62;21,61;552,98;2388,09;9066,81;-0,0001;-0,0003;0
Engine_100;151;518,67;1,3;47,75;521,6;2388,13;8142,62;8,4643;0,03;394;2388;100;642,67;38,75;23,2139;1586,29;1418,1;14,62;21,61;552,88;2388,17;9066,86;0,0045;0,0003;0
Engine_100;152;518,67;1,3;47,79;521,01;2388,1;8144,55;8,4919;0,03;394;2388;100;643,14;38,82;23,2959;1598,52;1410,88;14,62;21,61;552,67;2388,12;9074,93;-0,001;-0,0002;0
Engine_100;153;518,67;1,3;47,65;521,16;2388,14;8143,11;8,4594;0,03;394;2388;100;642,87;38,77;23,1241;1594,54;1411,08;14,62;21,61;552,67;2388,15;9062,27;-0,001;-0,0003;0
Engine_100;154;518,67;1,3;47,76;520,76;2388,16;8146,76;8,475;0,03;394;2388;100;642,99;38,73;23,1611;1597,59;1412,94;14,62;21,61;552,55;2388,14;9062,72;0,0003;0,0003;0
Engine_100;155;518,67;1,3;47,88;520,59;2388,18;8145;8,4722;0,03;396;2388;100;642,81;38,83;23,2825;1593,42;1420,62;14,62;21,61;552,37;2388,16;9063,61;0,0019;0,0001;0
Engine_100;156;518,67;1,3;47,8;520,44;2388,14;8134,58;8,4768;0,03;392;2388;100;643,04;38,55;23,2019;1592,9;1413,23;14,62;21,61;552,58;2388,12;9062,58;0,0018;-0,0004;0
Engine_100;157;518,67;1,3;47,82;521,34;2388,14;8144,93;8,4383;0,03;394;2388;100;643,17;38,65;23,2264;1595,25;1417,47;14,62;21,61;552,59;2388,09;9069,23;0,002;-0,0002;0
Engine_100;158;518,67;1,3;47,98;520,67;2388,15;8150,68;8,4588;0,03;395;2388;100;643,47;38,81;23,1768;1595,56;1408,43;14,62;21,61;552,78;2388,09;9068,32;0,0014;-0,0002;0
Engine_100;159;518,67;1,3;47,73;520,63;2388,19;8136,18;8,4446;0,03;393;2388;100;643,33;38,59;23,3186;1594,51;1424,49;14,62;21,61;553,07;2388,14;9067,19;-0,0011;0,0002;0
Engine_100;160;518,67;1,3;47,97;520,87;2388,12;8145,44;8,4628;0,03;395;2388;100;643,15;38,62;23,1095;1597,87;1416,23;14,62;21,61;553,32;2388,17;9070,9;0,001;0,0001;0
Engine_100;161;518,67;1,3;47,9;520,88;2388,11;8138,05;8,4391;0,03;393;2388;100;642,92;38,55;23,1508;1594,62;1414,97;14,62;21,61;552,62;2388,18;9063,21;-0,0052;-0,0002;0
Engine_100;162;518,67;1,3;47,79;520,25;2388,16;8139,85;8,4718;0,03;394;2388;100;642,97;38,83;23,2636;1594,75;1410,76;14,62;21,61;553,33;2388,16;9063,32;0,0014;0;0
Engine_100;163;518,67;1,3;48,01;521,09;2388,15;8144,7;8,4537;0,03;396;2388;100;643,34;38,44;23,1556;1593,58;1412,89;14,62;21,61;552,34;2388,12;9072,13;0,0009;0,0003;0
Engine_100;164;518,67;1,3;47,86;521,08;2388,14;8143,49;8,4723;0,03;395;2388;100;642,9;38,74;23,0972;1593,06;1425,39;14,62;21,61;552,14;2388,15;9067,03;-0,0047;-0,0004;0
Engine_100;165;518,67;1,3;47,82;520,31;2388,19;8146,01;8,4663;0,03;395;2388;100;643,23;38,41;23,0551;1599,78;1417,44;14,62;21,61;552,29;2388,17;9057,78;0,001;0,0004;0
Engine_100;166;518,67;1,3;47,64;520,35;2388,13;8144,95;8,4679;0,03;395;2388;100;643,2;38,71;23,0986;1597,24;1419,21;14,62;21,61;551,67;2388,15;9068,65;0,0008;-0,0002;0
Engine_100;167;518,67;1,3;47,76;520,89;2388,17;8147,65;8,4668;0,03;396;2388;100;643,57;38,61;23,2275;1596,86;1416,92;14,62;21,61;552,52;2388,14;9076,28;0,0018;-0,0004;0
Engine_100;168;518,67;1,3;47,81;520,01;2388,2;8137,79;8,4975;0,03;395;2388;100;642,97;38,61;23,2625;1593,42;1423,07;14,62;21,61;552,17;2388,22;9062,91;-0,0027;-0,0002;0
Engine_100;169;518,67;1,3;47,96;520,42;2388,14;8140,16;8,4933;0,03;395;2388;100;642,85;38,71;23,2161;1593,42;1425,93;14,62;21,61;552,57;2388,13;9072,65;-0,0019;-0,0003;0
Engine_100;170;518,67;1,3;48,01;520,06;2388,19;8147,15;8,5044;0,03;394;2388;100;642,71;38,63;23,1563;1593,42;1427,68;14,62;21,61;552,22;2388,15;9071,43;-0,0034;0,0003;0
Engine_100;171;518,67;1,3;47,9;520,5;2388,18;8144,03;8,5085;0,03;396;2388;100;643,05;38,81;23,1513;1593,56;1420,48;14,62;21,61;551,8;2388,19;9059,15;-0,0005;-0,0004;0
Engine_100;172;518,67;1,3;48,05;521,04;2388,19;8142,08;8,497;0,03;394;2388;100;642,97;38,49;23,1922;1602,35;1424,93;14,62;21,61;552,26;2388,18;9068,14;-0,0037;0,0001;0
Engine_100;173;518,67;1,3;47,95;520,22;2388,17;8143,13;8,4856;0,03;393;2388;100;643,4;38,42;23,1793;1595,53;1418,63;14,62;21,61;552,3;2388,22;9065,81;0,0006;0,0004;0
Engine_100;174;518,67;1,3;48,02;520,44;2388,15;8143,61;8,499;0,03;395;2388;100;642,91;38,8;23,1784;1602,24;1425,52;14,62;21,61;552,22;2388,16;9061,27;0,0011;0,0002;0
Engine_100;175;518,67;1,3;47,69;521,17;2388,17;8140,88;8,4851;0,03;394;2388;100;642,85;38,54;23,0713;1602,03;1416,24;14,62;21,61;551,81;2388,23;9071,42;-0,0013;-0,0005;0
Engine_100;176;518,67;1,3;47,88;520,76;2388,19;8139,27;8,4405;0,03;396;2388;100;643,33;38,46;23,102;1601,44;1421,4;14,62;21,61;552,69;2388,18;9064,75;-0,0017;-0,0003;0
Engine_100;177;518,67;1,3;48,09;520,28;2388,18;8142,95;8,5133;0,03;395;2388;100;643,34;38,6;23,0352;1593,22;1418,91;14,62;21,61;552,7;2388,15;9075,12;-0,0011;-0,0005;0
Engine_100;178;518,67;1,3;47,92;519,81;2388,16;8141,85;8,4876;0,03;395;2388;100;642,98;38,55;23,2252;1594,8;1422,69;14,62;21,61;551,86;2388,18;9064,38;0,0005;-0,0003;0
Engine_100;179;518,67;1,3;47,94;520,36;2388,19;8138,58;8,5218;0,03;396;2388;100;643,22;38,62;23,1685;1599,36;1423,94;14,62;21,61;551,83;2388,23;9069,16;0,002;0,0004;0
Engine_100;180;518,67;1,3;47,77;520,8;2388,22;8138,98;8,515;0,03;395;2388;100;643,64;38,54;23,2345;1595,98;1416,45;14,62;21,61;552,05;2388,24;9062,98;-0,001;0,0001;0
Engine_100;181;518,67;1,3;47,99;520,42;2388,22;8139,3;8,5518;0,03;396;2388;100;643,25;38,52;23,1774;1597,83;1414,63;14,62;21,61;552,24;2388,18;9065,34;0,0024;-0,0005;0
Engine_100;182;518,67;1,3;47,75;520,05;2388,22;8140,87;8,4855;0,03;396;2388;100;643,52;38,41;23,1289;1604,31;1417,73;14,62;21,61;551,47;2388,19;9063,62;0,0007;-0,0001;0
Engine_100;183;518,67;1,3;48;520,64;2388,23;8144,21;8,5006;0,03;395;2388;100;643,34;38,49;23,0709;1594,6;1427,27;14,62;21,61;551,83;2388,2;9066,08;-0,0011;-0,0002;0
Engine_100;184;518,67;1,3;47,98;520,05;2388,2;8142,28;8,4989;0,03;396;2388;100;642,91;38,44;23,1229;1598,88;1420,89;14,62;21,61;551,72;2388,25;9064,14;0,0027;-0,0004;0
Engine_100;185;518,67;1,3;47,75;520,71;2388,2;8142,32;8,4804;0,03;395;2388;100;643,95;38,6;23,2127;1600,81;1420,34;14,62;21,61;551,92;2388,19;9069,95;-0,0014;0,0004;0
Engine_100;186;518,67;1,3;48,06;520,66;2388,27;8138,08;8,4735;0,03;394;2388;100;643,61;38,51;23,1173;1593,55;1425,32;14,62;21,61;552,28;2388,2;9066,46;0,0026;0,0004;0
Engine_100;187;518,67;1,3;48,04;520,15;2388,22;8140,49;8,5087;0,03;396;2388;100;643,63;38,67;23,2308;1596,96;1421,49;14,62;21,61;551,53;2388,22;9065,94;0,0015;0,0002;0
Engine_100;188;518,67;1,3;48,29;519,98;2388,21;8139,94;8,4814;0,03;395;2388;100;643,19;38,36;23,0552;1597,77;1426,57;14,62;21,61;550,77;2388,26;9067,68;-0,0008;-0,0002;0
Engine_100;189;518,67;1,3;47,99;519,5;2388,24;8139,78;8,487;0,03;397;2388;100;643,69;38,65;23,0591;1599,85;1423,15;14,62;21,61;551,61;2388,18;9069,69;0,0015;0,0001;0
Engine_100;190;518,67;1,3;47,99;519,52;2388,26;8142,28;8,5162;0,03;395;2388;100;643,12;38,42;23,0603;1594,45;1426,04;14,62;21,61;551,06;2388,21;9064,74;-0,0001;0,0002;0
Engine_100;191;518,67;1,3;48,07;519,8;2388,28;8143,56;8,5092;0,03;398;2388;100;643,69;38,39;23,1218;1610,87;1427,19;14,62;21,61;551,78;2388,26;9068,9;-0,0005;0;0
Engine_100;192;518,67;1,3;48,18;520,59;2388,21;8143,46;8,4892;0,03;397;2388;100;643,53;38,56;23,077;1601,23;1419,48;14,62;21,61;551,14;2388,17;9060,45;-0,0009;0,0001;0
Engine_100;193;518,67;1,3;48,19;520,11;2388,19;8142,02;8,5424;0,03;397;2388;100;643,09;38,47;23,023;1599,81;1428,93;14,62;21,61;552,04;2388,29;9067,57;-0,0001;0,0002;0
Engine_100;194;518,67;1,3;48,12;519,55;2388,22;8139,67;8,5215;0,03;394;2388;100;643,72;38,38;23,1324;1597,29;1427,41;14,62;21,61;551,99;2388,23;9068,85;-0,0011;0,0003;0
Engine_100;195;518,67;1,3;48,22;519,71;2388,28;8142,9;8,5519;0,03;394;2388;100;643,41;38,14;23,1923;1600,04;1431,9;14,62;21,61;551,42;2388,23;9069,69;-0,0002;-0,0001;0
Engine_100;196;518,67;1,3;48,07;519,49;2388,26;8137,6;8,4956;0,03;397;2388;100;643,49;38,49;22,9735;1597,98;1428,63;14,62;21,61;551,43;2388,19;9065,52;-0,0004;-0,0003;0
Engine_100;197;518,67;1,3;48,04;519,68;2388,22;8136,5;8,5139;0,03;395;2388;100;643,54;38,3;23,1594;1604,5;1433,58;14,62;21,61;550,86;2388,23;9065,11;-0,0016;-0,0005;0
Engine_100;198;518,67;1,3;48,09;520,01;2388,24;8141,05;8,5646;0,03;398;2388;100;643,42;38,44;22,9333;1602,46;1428,18;14,62;21,61;550,94;2388,24;9065,9;0,0004;0;0
Engine_100;199;518,67;1,3;48,39;519,67;2388,23;8139,29;8,5389;0,03;395;2388;100;643,23;38,29;23,064;1605,26;1426,53;14,62;21,61;550,68;2388,25;9073,72;-0,0011;0,0003;0
Engine_81;1;518,67;1,3;47,53;522,09;2388,04;8134,78;8,4455;0,03;391;2388;100;642,04;38,87;23,3365;1589,91;1406,63;14,62;21,61;553,78;2388,1;9060,49;-0,005;0,0003;0
Engine_81;2;518,67;1,3;47,39;522,07;2388,07;8140,37;8,4573;0,03;392;2388;100;642,65;38,91;23,3452;1586,25;1407,88;14,62;21,61;553,7;2388,09;9064,32;0,0023;0,0002;0
Engine_81;3;518,67;1,3;47,39;521,07;2388,06;8139,75;8,4522;0,03;394;2388;100;642,55;39,04;23,361;1586,42;1396,4;14,62;21,61;553,28;2388,11;9058,66;-0,0005;0,0005;0
Engine_81;4;518,67;1,3;47,59;521,68;2388,04;8144,12;8,4403;0,03;392;2388;100;642,41;38,77;23,4206;1594,89;1404,86;14,62;21,61;554,25;2388,04;9056,54;-0,0001;0;0
Engine_81;5;518,67;1,3;47,24;521,47;2388,12;8139,21;8,3971;0,03;392;2388;100;643,41;39,04;23,3311;1590,49;1409,58;14,62;21,61;553,5;2388,04;9058,47;0,0024;0,0002;0
Engine_81;6;518,67;1,3;47,37;521,38;2388,04;8142,92;8,4121;0,03;391;2388;100;642,75;38,93;23,4274;1589,51;1414,62;14,62;21,61;553,59;2388,05;9055,33;0,0005;-0,0002;0
Engine_81;7;518,67;1,3;47,72;521,64;2388,05;8135,4;8,4458;0,03;391;2388;100;642,5;38,89;23,3179;1587,88;1402,18;14,62;21,61;554,22;2388;9057,29;0,0013;-0,0003;0
Engine_81;8;518,67;1,3;47,13;522,2;2388,07;8141,11;8,3977;0,03;392;2388;100;642,34;38,85;23,407;1592,6;1402,26;14,62;21,61;554;2388,07;9057,96;0,0012;-0,0002;0
Engine_81;9;518,67;1,3;47,42;521,43;2388,07;8146,68;8,4121;0,03;391;2388;100;642,76;39,09;23,3476;1582,13;1391,57;14,62;21,61;554;2388,03;9058,47;0,0041;-0,0001;0
Engine_81;10;518,67;1,3;47,45;521,83;2388,04;8138,66;8,4532;0,03;394;2388;100;641,98;38,82;23,3865;1593,4;1408,72;14,62;21,61;553,78;2388,11;9054,31;-0,0006;0,0003;0
Engine_81;11;518,67;1,3;47,53;521,88;2388,07;8139,3;8,4358;0,03;391;2388;100;642,51;38,77;23,3335;1584,68;1393,79;14,62;21,61;554,1;2388,03;9057,06;-0,0003;-0,0004;0
Engine_81;12;518,67;1,3;47,48;522;2388,07;8133,49;8,4221;0,03;393;2388;100;642,85;39,05;23,3104;1587,31;1407,41;14,62;21,61;553,25;2388,1;9059,26;-0,0009;0,0004;0
Engine_81;13;518,67;1,3;47,4;522,19;2388,09;8142,63;8,409;0,03;393;2388;100;642,53;38,92;23,2522;1584,34;1402,22;14,62;21,61;554,34;2388,08;9060,25;0,0024;0,0002;0
Engine_81;14;518,67;1,3;47,5;521,86;2388,07;8138,7;8,4354;0,03;392;2388;100;641,7;38,96;23,3628;1586,25;1400,29;14,62;21,61;553,66;2388,07;9059,35;0,0047;0,0001;0
Engine_81;15;518,67;1,3;47,5;521,82;2388,04;8143,7;8,3921;0,03;393;2388;100;642,6;38,8;23,4396;1585,05;1399,43;14,62;21,61;554,3;2388,09;9062,54;-0,0024;0,0004;0
Engine_81;16;518,67;1,3;47,29;521,6;2388,08;8141,15;8,4132;0,03;392;2388;100;642,65;39,03;23,3926;1586,89;1407,62;14,62;21,61;553,43;2388,02;9060,57;0,0015;-0,0001;0
Engine_81;17;518,67;1,3;47,39;521,35;2388,06;8140,72;8,4988;0,03;392;2388;100;642,42;38,96;23,3602;1588,44;1404,33;14,62;21,61;553,53;2388,1;9063,99;0,0022;-0,0003;0
Engine_81;18;518,67;1,3;47,4;521,8;2388,1;8136,02;8,4253;0,03;392;2388;100;642,92;38,82;23,3846;1585,91;1402,04;14,62;21,61;553,51;2388,08;9056,16;0,0015;0,0002;0
Engine_81;19;518,67;1,3;47,46;521,92;2388,08;8142,03;8,4189;0,03;393;2388;100;642,28;38,97;23,2634;1586,1;1406,05;14,62;21,61;553,97;2388,1;9052,28;-0,0015;0,0004;0
Engine_81;20;518,67;1,3;47,47;522,07;2388,1;8138,99;8,4218;0,03;393;2388;100;642,61;38,82;23,3809;1589,05;1398,34;14,62;21,61;553,34;2388,02;9059,36;-0,0001;0;0
Engine_81;21;518,67;1,3;47,45;521,91;2388,04;8141,85;8,4205;0,03;392;2388;100;642,77;38,89;23,4212;1589,51;1409,38;14,62;21,61;554,03;2388,08;9066,93;0,001;-0,0003;0
Engine_81;22;518,67;1,3;47,61;521,78;2388,06;8140,02;8,4076;0,03;393;2388;100;642,39;39,02;23,2729;1584,29;1406,28;14,62;21,61;554,45;2388,07;9066,82;0,0004;0;0
Engine_81;23;518,67;1,3;47,38;522,2;2388,06;8141;8,422;0,03;394;2388;100;642,99;38,92;23,3634;1582,68;1402,37;14,62;21,61;554,55;2388,09;9061,19;0,0027;0,0004;0
Engine_81;24;518,67;1,3;47,44;521,74;2388,1;8135,76;8,4501;0,03;392;2388;100;642,07;38,91;23,4123;1591,26;1401,57;14,62;21,61;554,17;2388,04;9064,46;-0,0028;-0,0002;0
Engine_81;25;518,67;1,3;47,36;521,9;2388,04;8139,7;8,4123;0,03;393;2388;100;642,61;38,85;23,2724;1593,16;1404,99;14,62;21,61;553,27;2388,11;9053,71;0,0038;0,0003;0
Engine_81;26;518,67;1,3;47,47;521,8;2388,07;8138,27;8,3907;0,03;392;2388;100;642,16;38,76;23,2123;1590,84;1405,96;14,62;21,61;554,26;2388;9055,5;-0,0004;0,0005;0
Engine_81;27;518,67;1,3;47,35;521,99;2388,01;8138,22;8,4337;0,03;392;2388;100;642,5;38,82;23,3601;1578,34;1408,77;14,62;21,61;553,67;2388,05;9058,29;0,002;-0,0004;0
Engine_81;28;518,67;1,3;47,41;521,77;2388,04;8144,12;8,4335;0,03;394;2388;100;642,53;38,9;23,267;1583,87;1406,71;14,62;21,61;553,95;2388,09;9060,72;-0,0016;0,0004;0
Engine_81;29;518,67;1,3;47,46;521,72;2388,1;8139,63;8,3885;0,03;394;2388;100;642,41;38,81;23,3384;1594,42;1407,73;14,62;21,61;553,51;2388,07;9062,64;0,0024;0,0001;0
Engine_81;30;518,67;1,3;47,5;521,43;2388,06;8144,03;8,4125;0,03;391;2388;100;642,74;39;23,3942;1585;1410,4;14,62;21,61;553,6;2388;9054,67;-0,0009;0,0004;0
Engine_81;31;518,67;1,3;47,37;522,03;2388,1;8139,91;8,3758;0,03;393;2388;100;642,51;38,84;23,2756;1585,28;1401,84;14,62;21,61;553,11;2388,08;9063,56;0,001;-0,0001;0
Engine_81;32;518,67;1,3;47,35;521,59;2388,07;8143,52;8,4378;0,03;393;2388;100;642,73;38,82;23,264;1584,27;1403,55;14,62;21,61;553,38;2388,07;9056,62;-0,0005;0,0003;0
Engine_81;33;518,67;1,3;47,51;522,1;2388,1;8140,6;8,4665;0,03;393;2388;100;642,42;39,02;23,2309;1588,36;1401,28;14,62;21,61;554,01;2388,08;9061,89;-0,0009;-0,0001;0
Engine_81;34;518,67;1,3;47,35;522,16;2388,05;8141,97;8,4108;0,03;392;2388;100;642,51;38,76;23,3034;1597,07;1408,95;14,62;21,61;553,54;2388,11;9057,94;-0,0019;0,0001;0
Engine_81;35;518,67;1,3;47,18;522,11;2388,07;8138,21;8,4271;0,03;392;2388;100;643,02;39,03;23,4179;1588,06;1407,91;14,62;21,61;553,24;2388,1;9067,78;-0,0032;0,0002;0
Engine_81;36;518,67;1,3;47,45;521,28;2388,08;8140,79;8,4149;0,03;393;2388;100;642,21;38,82;23,3288;1584,92;1397,61;14,62;21,61;553,39;2388,04;9055,85;-0,0019;-0,0001;0
Engine_81;37;518,67;1,3;47,39;521,44;2388,09;8139,11;8,4304;0,03;392;2388;100;642,26;38,89;23,4186;1582,85;1403,25;14,62;21,61;553,82;2388,09;9056,71;0,0012;0,0005;0
Engine_81;38;518,67;1,3;47,46;521,77;2388,08;8147,21;8,387;0,03;391;2388;100;642,2;38,77;23,2774;1588,38;1408,43;14,62;21,61;554,02;2388,03;9062,48;-0,001;0,0002;0
Engine_81;39;518,67;1,3;47,45;521,86;2388,08;8139,46;8,4145;0,03;390;2388;100;642,73;38,87;23,2507;1593,42;1405,7;14,62;21,61;553,65;2388,07;9054,04;0;-0,0004;0
Engine_81;40;518,67;1,3;47,41;521,98;2388,06;8144,17;8,4251;0,03;393;2388;100;642,12;38,89;23,4337;1587,75;1407,5;14,62;21,61;554,25;2388,09;9061,02;-0,0015;0;0
Engine_81;41;518,67;1,3;47,32;522,36;2388,08;8144,56;8,4485;0,03;395;2388;100;642,73;38,9;23,3789;1577,3;1401,96;14,62;21,61;553,5;2388,07;9065,77;-0,0016;0,0005;0
Engine_81;42;518,67;1,3;47,45;521,34;2388,04;8142,48;8,4382;0,03;393;2388;100;642,78;39,07;23,3364;1584,88;1405,84;14,62;21,61;553,66;2388,01;9051,69;0,0017;-0,0002;0
Engine_81;43;518,67;1,3;47,42;522,06;2388,05;8138,8;8,4336;0,03;394;2388;100;642,43;38,76;23,3002;1592,31;1406,97;14,62;21,61;554,19;2388,02;9059,47;0,0033;0,0005;0
Engine_81;44;518,67;1,3;47,55;521,54;2388,08;8134,82;8,4293;0,03;393;2388;100;642,61;38,92;23,298;1590,24;1410,33;14,62;21,61;553,53;2388,07;9059,49;0,0012;-0,0004;0
Engine_81;45;518,67;1,3;47,47;521,66;2388,08;8140,54;8,4351;0,03;393;2388;100;643,1;38,94;23,2756;1579,46;1399,31;14,62;21,61;554,3;2388,06;9054,87;-0,0034;-0,0004;0
Engine_81;46;518,67;1,3;47,28;521,91;2388,12;8141,52;8,4093;0,03;394;2388;100;642,6;38,91;23,2944;1590,02;1402,95;14,62;21,61;553,33;2388,02;9060,75;0,0028;0,0005;0
Engine_81;47;518,67;1,3;47,49;521,25;2388,15;8141,81;8,4501;0,03;392;2388;100;642,4;38,84;23,3751;1592,83;1403,22;14,62;21,61;554,12;2388,04;9053,84;0,0006;-0,0003;0
Engine_81;48;518,67;1,3;47,4;522,13;2388,06;8139,31;8,4113;0,03;393;2388;100;642,31;38,84;23,2872;1590,33;1401,8;14,62;21,61;553,64;2388,02;9059,1;0,0006;-0,0004;0
Engine_81;49;518,67;1,3;47,47;521,45;2388,07;8140,28;8,4538;0,03;393;2388;100;642,28;38,97;23,4366;1589,87;1404,49;14,62;21,61;554,24;2388,09;9064,21;-0,0017;0,0005;0
Engine_81;50;518,67;1,3;47,31;521,9;2388,04;8145,05;8,3741;0,03;392;2388;100;641,79;39,04;23,3538;1592,12;1403,02;14,62;21,61;553,69;2388,1;9061,41;0,0009;0,0005;0
Engine_81;51;518,67;1,3;47,31;521,98;2388,01;8134,99;8,4371;0,03;392;2388;100;642,27;38,89;23,4298;1583,78;1406,21;14,62;21,61;553,16;2388,07;9059,73;-0,0012;0,0004;0
Engine_81;52;518,67;1,3;47,45;521,86;2388,08;8136,59;8,4378;0,03;393;2388;100;642;38,85;23,1695;1585,92;1402,32;14,62;21,61;554,22;2388,01;9056,55;-0,0024;0,0001;0
Engine_81;53;518,67;1,3;47,49;521,44;2388,09;8138,53;8,4052;0,03;393;2388;100;642,5;38,82;23,3519;1589,31;1411,83;14,62;21,61;553,9;2388,07;9063,84;-0,0011;0,0006;0
Engine_81;54;518,67;1,3;47,57;521,43;2388,05;8140,74;8,4125;0,03;392;2388;100;641,9;39,03;23,4315;1588,73;1402,11;14,62;21,61;554,27;2388,01;9059,64;0,0019;0,0005;0
Engine_81;55;518,67;1,3;47,4;521,47;2388,08;8140,4;8,4225;0,03;392;2388;100;642,89;38,96;23,2801;1585,97;1412,3;14,62;21,61;553,31;2388,04;9060,43;0,0027;-0,0002;0
Engine_81;56;518,67;1,3;47,36;521,25;2388,09;8141,43;8,4082;0,03;393;2388;100;642,93;38,65;23,3409;1595,61;1399,05;14,62;21,61;552,53;2388,08;9053,34;0,0028;0,0003;0
Engine_81;57;518,67;1,3;47,38;521,85;2388,1;8144,85;8,4653;0,03;392;2388;100;642,25;38,93;23,3626;1586,86;1396,66;14,62;21,61;553,3;2388,06;9062,8;0,003;0,0001;0
Engine_81;58;518,67;1,3;47,27;521,37;2388,07;8145,99;8,4485;0,03;393;2388;100;642,4;39,02;23,4113;1589,1;1406,39;14,62;21,61;554,02;2388,07;9059,1;0,0005;0,0002;0
Engine_81;59;518,67;1,3;47,33;521,13;2388,05;8131,11;8,4209;0,03;393;2388;100;642,69;38,86;23,3005;1584,89;1401,43;14,62;21,61;554,02;2388,07;9059,96;-0,003;0,0001;0
