id;cycle;s1;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s2;s20;s21;s3;s4;s5;s6;s7;s8;s9;setting1;setting2
Engine_1;133;518,67;1,3;47,57;521,23;2388,09;8130,93;8,4604;0,03;394;2388;100;642,45;38,95;23,2521;1592,64;1410,11;14,62;21,61;553,82;2388,11;9050,95;0,0032;-0,0002
Engine_1;134;518,67;1,3;47,75;521,52;2388,13;8131,3;8,4293;0,03;393;2388;100;642,85;38,68;23,2833;1583,62;1402,67;14,62;21,61;553,2;2388,11;9046,16;-0,0014;0
Engine_1;135;518,67;1,3;47,34;520,99;2388,12;8129,34;8,4242;0,03;392;2388;100;642,45;38,85;23,2744;1585,55;1406,83;14,62;21,61;553,09;2388,14;9050,65;-0,0017;0,0001
Engine_1;136;518,67;1,3;47,43;521,54;2388,11;8130,43;8,4469;0,03;393;2388;100;642,84;38,76;23,1699;1584,72;1404,39;14,62;21,61;554,18;2388,06;9040,89;0,003;-0,0001
Engine_1;137;518,67;1,3;47,89;521,63;2388,12;8128,81;8,449;0,03;394;2388;100;642,43;38,87;23,2593;1594,69;1405,15;14,62;21,61;553,39;2388,14;9040,55;-0,0011;0
Engine_1;138;518,67;1,3;47,4;521,57;2388,18;8129,67;8,4208;0,03;392;2388;100;642,79;39;23,3664;1589,82;1413,34;14,62;21,61;552,91;2388,11;9049,64;-0,0011;0,0001
Engine_1;139;518,67;1,3;47,67;521,03;2388,15;8124,97;8,4621;0,03;394;2388;100;643,11;38,88;23,3422;1592,28;1412,6;14,62;21,61;553,25;2388,06;9044,81;-0,0014;0,0005
Engine_1;140;518,67;1,3;47,51;521,27;2388,05;8130,27;8,4397;0,03;393;2388;100;643,05;38,82;23,3704;1590,89;1408,36;14,62;21,61;552,15;2388,17;9055,85;-0,0006;-0,0001
Engine_1;141;518,67;1,3;47,49;521,06;2388,16;8120,93;8,4641;0,03;394;2388;100;642,39;39,02;23,2382;1590,02;1415,25;14,62;21,61;553,45;2388,13;9050,86;-0,0023;0,0005
Engine_1;142;518,67;1,3;47,59;520,44;2388,18;8124,87;8,4291;0,03;392;2388;100;642,51;38,71;23,2816;1595,29;1413,42;14,62;21,61;553,11;2388,1;9046,61;0,0026;0,0002
Engine_1;143;518,67;1,3;47,52;520,98;2388,11;8126,81;8,4419;0,03;393;2388;100;642,77;38,79;23,2305;1593,1;1404,21;14,62;21,61;553,62;2388,13;9050,63;-0,0005;-0,0003
Engine_1;144;518,67;1,3;47,57;521,11;2388,17;8125,47;8,4601;0,03;393;2388;100;643,09;38,75;23,2249;1591,89;1405,76;14,62;21,61;553,77;2388,17;9049,33;0,0025;-0,0004
Engine_1;145;518,67;1,3;47,54;521,13;2388,15;8130,91;8,4644;0,03;395;2388;100;642,95;38,67;23,149;1594,92;1409,63;14,62;21,61;553,03;2388,13;9046,92;-0,0004;-0,0001
Engine_1;146;518,67;1,3;47,63;521,13;2388,12;8129,19;8,4312;0,03;392;2388;100;642,72;38,69;23,3233;1586,75;1408,82;14,62;21,61;552,6;2388,12;9045,99;0,0002;-0,0003
Engine_1;147;518,67;1,3;47,8;520,92;2388,12;8126,13;8,4428;0,03;393;2388;100;642,25;38,77;23,2684;1594,85;1409,96;14,62;21,61;553,09;2388,14;9041,24;0,0047;0,0001
Engine_1;148;518,67;1,3;47,49;521,08;2388,15;8124,48;8,4276;0,03;392;2388;100;643,02;38,77;23,2498;1590,03;1411,89;14,62;21,61;552,84;2388,16;9040,93;0,001;-0,0004
Engine_1;149;518,67;1,3;47,83;521,13;2388,15;8124,34;8,4731;0,03;394;2388;100;642,9;38,77;23,2565;1592,78;1410,7;14,62;21,61;552,54;2388,17;9057,24;0,0025;0,0004
Engine_1;150;518,67;1,3;47,6;520,5;2388,21;8122,99;8,4726;0,03;394;2388;100;643,06;38,68;23,2082;1589,01;1409,22;14,62;21,61;553,57;2388,12;9044,76;0,001;-0,0003
Engine_1;151;518,67;1,3;47,58;520,94;2388,22;8127,21;8,4612;0,03;394;2388;100;642,82;38,56;23,2277;1592,39;1411,94;14,62;21,61;552,41;2388,14;9048,12;-0,0019;-0,0001
Engine_1;152;518,67;1,3;47,72;520,39;2388,19;8119;8,4572;0,03;395;2388;100;642,67;38,77;23,2369;1598,6;1420,83;14,62;21,61;552,62;2388,18;9043,9;0,0009;-0,0001
Engine_1;153;518,67;1,3;47,74;520,69;2388,17;8124,14;8,4435;0,03;393;2388;100;642,99;38,78;23,1719;1589,17;1414,56;14,62;21,61;552,68;2388,14;9049,43;0,0011;-0,0004
Engine_1;154;518,67;1,3;47,73;520,72;2388,18;8129,24;8,4794;0,03;394;2388;100;642,81;38,82;23,2366;1597,03;1416,07;14,62;21,61;552,57;2388,14;9049,08;-0,0012;0
Engine_1;155;518,67;1,3;47,61;521,23;2388,17;8120,41;8,4729;0,03;394;2388;100;642,83;38,68;23,2749;1590,4;1414,89;14,62;21,61;552,89;2388,16;9049,56;-0,0033;0,0002
Engine_1;156;518,67;1,3;47,58;520,75;2388,16;8128,48;8,4432;0,03;395;2388;100;643,04;38,77;23,2791;1585,61;1421,23;14,62;21,61;553,24;2388,26;9044,21;-0,002;0,0003
Engine_1;157;518,67;1,3;47,72;520,94;2388,17;8125,07;8,4328;0,03;392;2388;100;642,2;38,67;23,2354;1598,04;1412,47;14,62;21,61;552,32;2388,14;9053,12;-0,0018;0,0002
Engine_1;158;518,67;1,3;47,68;520,88;2388,22;8126,33;8,4368;0,03;394;2388;100;642,88;38,75;23,2894;1596,82;1410,09;14,62;21,61;553,19;2388,2;9049,22;-0,0023;0,0001
Engine_1;159;518,67;1,3;47,76;520,65;2388,23;8127,61;8,4403;0,03;394;2388;100;642,89;38,76;23,253;1589,54;1420,37;14,62;21,61;552,18;2388,13;9048,06;-0,0006;0,0001
Engine_1;160;518,67;1,3;47,84;520,47;2388,22;8122,68;8,4433;0,03;396;2388;100;643,45;38,52;23,2817;1590,65;1418,08;14,62;21,61;551,87;2388,21;9045,42;-0,0006;-0,0004
Engine_1;161;518,67;1,3;47,77;520,47;2388,18;8126,97;8,4405;0,03;394;2388;100;643;38,66;23,2962;1594,2;1417,31;14,62;21,61;552,8;2388,18;9048,06;0,0008;0,0001
Engine_1;162;518,67;1,3;47,79;520,44;2388,2;8123,77;8,5015;0,03;394;2388;100;643,15;38,78;23,1538;1592,22;1423,48;14,62;21,61;552,68;2388,15;9044,45;-0,0005;0,0004
Engine_1;163;518,67;1,3;47,89;520,3;2388,2;8124,06;8,5129;0,03;393;2388;100;642,85;38,65;23,1419;1600,54;1421,09;14,62;21,61;552,41;2388,2;9049,24;0,0003;-0,0004
Engine_1;164;518,67;1,3;47,7;520,63;2388,28;8124,63;8,4803;0,03;394;2388;100;643,17;38,62;23,1761;1598,96;1416,76;14,62;21,61;551,9;2388,17;9048,92;0,0005;-0,0002
Engine_1;165;518,67;1,3;47,89;520,69;2388,24;8126,53;8,4922;0,03;393;2388;100;642,76;38,59;23,2129;1597,03;1408,09;14,62;21,61;552,79;2388,19;9039,09;0,001;0,0004
Engine_1;166;518,67;1,3;47,86;520,02;2388,22;8119,14;8,4663;0,03;395;2388;100;643,34;38,62;23,145;1596,72;1422,37;14,62;21,61;552,13;2388,22;9043,11;-0,0022;-0,0003
Engine_1;167;518,67;1,3;47,85;520,49;2388,18;8122,41;8,4632;0,03;394;2388;100;643,02;38,77;23,3011;1593,83;1414,72;14,62;21,61;552,57;2388,23;9042,05;0,0012;0,0003
Engine_1;168;518,67;1,3;47,84;520,78;2388,19;8124,44;8,4925;0,03;393;2388;100;642,68;38,76;23,277;1591,19;1415,7;14,62;21,61;552,09;2388,22;9036,35;-0,0043;0,0002
Engine_1;169;518,67;1,3;47,88;520,44;2388,18;8125,3;8,4767;0,03;394;2388;100;643,2;38,58;23,187;1590,16;1418,05;14,62;21,61;552,71;2388,25;9055,18;-0,0017;0,0004
Engine_1;170;518,67;1,3;47,86;520,23;2388,26;8121,76;8,49;0,03;395;2388;100;642,92;38,66;23,1615;1592,71;1417,41;14,62;21,61;552,02;2388,21;9044,03;-0,0017;-0,0002
Engine_1;171;518,67;1,3;48,03;519,85;2388,22;8124,87;8,4922;0,03;395;2388;100;643,26;38,68;23,2444;1592,06;1414,99;14,62;21,61;552,71;2388,2;9042,12;0,0004;-0,0003
Engine_1;172;518,67;1,3;48,07;520,54;2388,26;8120,08;8,4595;0,03;393;2388;100;643,33;38,65;23,1585;1591,71;1413,73;14,62;21,61;551,69;2388,24;9039,1;-0,0014;-0,0003
Engine_1;173;518,67;1,3;47,9;520,11;2388,23;8121,64;8,5091;0,03;395;2388;100;642,97;38,59;23,1789;1590,69;1425,27;14,62;21,61;552,13;2388,22;9048,82;-0,0032;0,0002
Engine_1;174;518,67;1,3;48;520,22;2388,21;8119,17;8,4476;0,03;393;2388;100;642,64;38,57;23,0357;1599,81;1422,58;14,62;21,61;552,32;2388,22;9041,25;-0,0001;-0,0002
Engine_1;175;518,67;1,3;47,86;520,38;2388,22;8125,76;8,489;0,03;394;2388;100;643,61;38,58;23,1573;1603,29;1422,52;14,62;21,61;551,64;2388,23;9042,66;0,0001;0,0002
Engine_1;176;518,67;1,3;47,84;519,8;2388,2;8123,8;8,4853;0,03;394;2388;100;642,86;38,72;23,2491;1592,27;1422,73;14,62;21,61;551,91;2388,23;9045,74;-0,002;-0,0003
Engine_1;177;518,67;1,3;48,03;520,24;2388,23;8120,11;8,4779;0,03;396;2388;100;643,79;38,63;23,1673;1602,02;1423,99;14,62;21,61;551,93;2388,25;9046,2;-0,0038;-0,0003
Engine_1;178;518,67;1,3;48;520,2;2388,2;8116,56;8,477;0,03;395;2388;100;643,38;38,65;23,177;1605,33;1424,65;14,62;21,61;552,18;2388,23;9046,17;-0,0001;0,0002
Engine_1;179;518,67;1,3;48,02;520,38;2388,18;8116,84;8,4947;0,03;395;2388;100;642,86;38,77;23,1888;1592,56;1429,45;14,62;21,61;551,57;2388,26;9044,23;0,0023;-0,0003
Engine_1;180;518,67;1,3;47,85;519,84;2388,28;8122,57;8,4737;0,03;395;2388;100;643,58;38,86;23,007;1599,87;1417,14;14,62;21,61;552,91;2388,21;9039,33;-0,0024;0
Engine_1;181;518,67;1,3;48,1;520,43;2388,23;8114,79;8,472;0,03;397;2388;100;643,44;38,34;23,1652;1596,71;1420,64;14,62;21,61;551,83;2388,23;9038,29;-0,0006;0,0005
Engine_1;182;518,67;1,3;47,98;520,46;2388,25;8119,67;8,5158;0,03;397;2388;100;644,21;38,43;23,1787;1602,08;1426,62;14,62;21,61;551,9;2388,26;9041,23;-0,001;0,0003
Engine_1;183;518,67;1,3;48,03;520,05;2388,23;8117,8;8,5041;0,03;396;2388;100;643,24;38,56;23,1302;1597,23;1419,03;14,62;21,61;551,38;2388,21;9040,94;0,0001;0,0001
Engine_1;184;518,67;1,3;48,07;519,77;2388,28;8115,61;8,5133;0,03;395;2388;100;644,07;38,43;23,0146;1605,44;1432,52;14,62;21,61;551;2388,24;9047,91;0,0004;0,0003
Engine_1;185;518,67;1,3;48,15;519,82;2388,27;8113,69;8,4984;0,03;395;2388;100;643,8;38,51;23,07;1603,46;1424,4;14,62;21,61;551,64;2388,29;9043,71;0,0008;0,0001
Engine_1;186;518,67;1,3;48,12;520,08;2388,25;8123,45;8,5227;0,03;397;2388;100;643,51;38,47;23,0564;1595,16;1426,3;14,62;21,61;552,57;2388,21;9051,37;0,0027;-0,0003
Engine_1;187;518,67;1,3;48,23;519,53;2388,28;8115,67;8,5218;0,03;396;2388;100;643,32;38,42;23,0822;1592,1;1427,27;14,62;21,61;551,08;2388,29;9037,71;-0,0047;0
Engine_1;188;518,67;1,3;48;519,79;2388,23;8117,69;8,5207;0,03;396;2388;100;643,75;38,51;22,9588;1602,38;1422,78;14,62;21,61;551,94;2388,31;9037,91;-0,0067;0,0003
Engine_1;189;518,67;1,3;48,08;519,58;2388,33;8117,51;8,5183;0,03;395;2388;100;644,18;38,48;23,1127;1596,17;1428,01;14,62;21,61;550,7;2388,27;9044,55;-0,0006;0,0002
Engine_1;190;518,67;1,3;48,33;520,04;2388,35;8112,58;8,5223;0,03;398;2388;100;643,64;38,49;23,0675;1599,22;1425,95;14,62;21,61;551,29;2388,29;9040,58;-0,0027;0,0001
Engine_1;191;518,67;1,3;48,15;519,57;2388,3;8114,61;8,5174;0,03;394;2388;100;643,34;38,45;23,1295;1602,36;1425,77;14,62;21,61;550,92;2388,28;9042,76;0;-0,0004
Engine_1;192;518,67;1,3;48,25;520,08;2388,32;8110,93;8,5113;0,03;396;2388;100;643,54;38,48;22,9649;1601,41;1427,2;14,62;21,61;551,25;2388,32;9033,22;0,0009;0
Engine_10;1;518,67;1,3;47,05;522,54;2388,01;8137,61;8,4039;0,03;391;2388;100;641,92;39,04;23,5309;1587,93;1392,2;14,62;21,61;554,37;2388;9051,46;-0,0014;0,0004
Engine_10;2;518,67;1,3;47,2;523,04;2388,04;8142,57;8,3868;0,03;390;2388;100;642,22;39,05;23,3106;1586,81;1392,03;14,62;21,61;554,76;2388,06;9057,03;0,0009;0,0005
Engine_10;3;518,67;1,3;47,19;522,22;2387,97;8136,85;8,4422;0,03;392;2388;100;642,16;39,01;23,5053;1581,06;1395,51;14,62;21,61;554,42;2388,01;9047,45;0,0009;0
Engine_10;4;518,67;1,3;47,11;522,51;2388,03;8136,62;8,3928;0,03;391;2388;100;642,14;38,83;23,3314;1590,17;1388,15;14,62;21,61;554,19;2387,99;9057,43;0,001;0,0004
Engine_10;5;518,67;1,3;47,2;522,29;2388,01;8138,95;8,3879;0,03;392;2388;100;642,13;39,06;23,4651;1581,09;1396,37;14,62;21,6;554,26;2387,96;9046,16;-0,002;-0,0003
Engine_10;6;518,67;1,3;47,03;522,36;2388,02;8142,12;8,383;0,03;390;2388;100;641,99;39,08;23,3655;1585,13;1394,91;14,62;21,61;554,48;2388,02;9054,59;0,0032;0,0004
Engine_10;7;518,67;1,3;47,22;522,87;2388,03;8139,16;8,3977;0,03;391;2388;100;642,44;38,99;23,4053;1582,96;1394,26;14,62;21,61;555,06;2388,01;9051,7;-0,0017;0,0002
Engine_10;8;518,67;1,3;47,24;522,29;2388;8136,8;8,3813;0,03;391;2388;100;641,61;39,18;23,4135;1584,53;1392,39;14,62;21,61;554,28;2388,03;9055,99;0,0011;-0,0003
Engine_10;9;518,67;1,3;47,04;522,29;2387,97;8136,08;8,3836;0,03;392;2388;100;641,78;38,98;23,4868;1580,52;1401,27;14,62;21,61;554,27;2388,03;9055,41;0,0019;0,0003
Engine_10;10;518,67;1,3;47,12;522,25;2388;8138,6;8,3644;0,03;392;2388;100;642,02;38,93;23,3787;1581,9;1398,55;14,62;21,61;555,23;2388;9052,61;-0,0025;-0,0001
Engine_10;11;518,67;1,3;47,16;522,62;2387,97;8135,34;8,3862;0,03;391;2388;100;642,48;38,86;23,4401;1585,62;1400,69;14,62;21,61;553,8;2388,02;9047,32;0,0002;0,0005
Engine_10;12;518,67;1,3;46,99;522,68;2387,99;8137,7;8,3809;0,03;392;2388;100;642,2;39,03;23,4179;1591,59;1396,26;14,62;21,61;554,67;2388;9049,4;0,0017;0,0001
Engine_10;13;518,67;1,3;47,18;522,03;2387,99;8135,65;8,3773;0,03;391;2388;100;641,98;38,89;23,3528;1578,1;1395,18;14,62;21,6;554,77;2387,99;9048,49;0,0022;0
Engine_10;14;518,67;1,3;47,09;522,28;2388,02;8138,34;8,3997;0,03;393;2388;100;642,03;39,12;23,3564;1583,94;1400,37;14,62;21,61;553,95;2388,06;9043,1;0,0013;0,0005
Engine_10;15;518,67;1,3;47,18;522,69;2388,02;8138,43;8,4346;0,03;393;2388;100;642,3;39;23,4487;1586,21;1393,99;14,62;21,61;554,72;2388,02;9050,98;-0,0074;0,0001
Engine_10;16;518,67;1,3;47,06;522,35;2388,02;8138,18;8,3577;0,03;392;2388;100;641,87;39;23,4001;1589,94;1397,33;14,62;21,6;554,65;2388,01;9052,18;0,0027;-0,0003
Engine_10;17;518,67;1,3;47,03;522,61;2388,03;8141,13;8,4136;0,03;392;2388;100;641,79;39,05;23,403;1585,44;1400,99;14,62;21,61;554,62;2387,99;9053,78;-0,0014;0,0003
Engine_10;18;518,67;1,3;47,32;522,07;2388;8140,58;8,3947;0,03;392;2388;100;641,87;39,12;23,3682;1580,13;1395,47;14,62;21,61;554,67;2388,03;9053,77;-0,002;0,0001
Engine_10;19;518,67;1,3;47,11;522,27;2388,01;8139,5;8,3858;0,03;391;2388;100;642,29;39,14;23,4496;1589,25;1396,14;14,62;21,6;554,48;2387,99;9058,24;0,001;0,0002
Engine_10;20;518,67;1,3;47,23;522,42;2388,05;8138,14;8,3966;0,03;392;2388;100;641,88;39,04;23,4002;1583,88;1397,1;14,62;21,61;554,12;2387,98;9047,22;0,0009;0,0002
Engine_10;21;518,67;1,3;47,17;522;2388;8138,72;8,4168;0,03;391;2388;100;642,14;38,88;23,4053;1580,79;1399,2;14,62;21,61;554,68;2388,01;9050,5;0,0047;-0,0004
Engine_10;22;518,67;1,3;47,14;522,04;2388,01;8137,55;8,3823;0,03;393;2388;100;642,28;39,07;23,5493;1588,92;1397,3;14,62;21,61;554,96;2387,99;9048,1;0,001;-0,0001
Engine_10;23;518,67;1,3;47,18;522,35;2387,98;8137,34;8,4085;0,03;392;2388;100;642,36;38,87;23,4251;1589,48;1395,85;14,62;21,61;554,58;2388;9047,9;-0,0035;0,0003
Engine_10;24;518,67;1,3;47,33;522,84;2387,99;8140,26;8,3758;0,03;391;2388;100;642;39,11;23,4183;1583,85;1393,75;14,62;21,61;554,92;2388,06;9062,47;-0,0047;-0,0004
Engine_10;25;518,67;1,3;47,13;522,04;2387,96;8137,99;8,4141;0,03;391;2388;100;642,76;39,05;23,4275;1581,08;1406,96;14,62;21,61;555,22;2388,01;9060,43;-0,0036;0,0003
Engine_10;26;518,67;1,3;47,12;522,41;2388,03;8138,93;8,4004;0,03;392;2388;100;642,48;39,05;23,4433;1590,13;1392,6;14,62;21,6;555,23;2388,06;9065,05;0,0008;0,0002
Engine_10;27;518,67;1,3;47,19;522,54;2387,99;8131,25;8,4325;0,03;392;2388;100;642,17;38,84;23,3362;1582,59;1396,89;14,62;21,61;553,83;2388,05;9057,19;0,0013;0,0004
Engine_10;28;518,67;1,3;47,13;522,41;2387,99;8133,56;8,3943;0,03;391;2388;100;641,74;39,43;23,4076;1585,77;1392,56;14,62;21,61;555,02;2387,98;9062,96;0,0007;0,0001
Engine_10;29;518,67;1,3;47,01;521,41;2388,03;8143,37;8,3982;0,03;391;2388;100;641,47;39,19;23,4753;1583,06;1396,87;14,62;21,61;555,42;2388,03;9056,01;-0,0002;0,0003
Engine_10;30;518,67;1,3;47,31;522,49;2388;8137,85;8,3667;0,03;390;2388;100;641,9;38,96;23,4173;1587,36;1402,48;14,62;21,61;554,46;2388,02;9050,98;0,0052;-0,0002
Engine_10;31;518,67;1,3;47,07;522,6;2387,98;8141,18;8,4126;0,03;391;2388;100;642,2;38,94;23,53;1586,25;1398,36;14,62;21,61;554,78;2388;9060,45;0,0024;0,0003
Engine_10;32;518,67;1,3;47,09;522,38;2388,04;8136,92;8,3925;0,03;391;2388;100;641,84;38,87;23,3929;1586,55;1392,5;14,62;21,61;554,77;2388,04;9052,01;-0,0016;-0,0002
Engine_10;33;518,67;1,3;47,16;522,44;2388,06;8141,19;8,3916;0,03;392;2388;100;642,55;39,13;23,4095;1582,9;1396,54;14,62;21,61;554,63;2387,97;9057,24;0,0013;0,0001
Engine_10;34;518,67;1,3;47,3;522,3;2388,06;8137,06;8,4214;0,03;390;2388;100;642,52;39;23,5233;1582,14;1397,64;14,62;21,61;554,21;2388,02;9049,47;0,0028;0,0002
Engine_10;35;518,67;1,3;47,01;522,79;2388,03;8140,4;8,404;0,03;392;2388;100;642;38,89;23,4587;1585,28;1399,6;14,62;21,6;554,18;2388;9050,98;-0,0017;0,0001
Engine_10;36;518,67;1,3;47,12;521,94;2388,01;8139,7;8,3686;0,03;392;2388;100;641,46;38,99;23,4019;1580,69;1396,29;14,62;21,61;554,43;2388,01;9055,77;-0,0021;0,0001
Engine_10;37;518,67;1,3;47,19;522;2387,99;8138,71;8,3769;0,03;392;2388;100;641,97;39,08;23,4904;1575,6;1398,36;14,62;21,61;554,34;2388;9050,57;0,0026;0,0002
Engine_10;38;518,67;1,3;47,29;522,7;2388,02;8141,1;8,4265;0,03;390;2388;100;642,2;39,13;23,3119;1589,84;1397,83;14,62;21,61;555,12;2388,01;9054,18;-0,0003;0,0004
Engine_10;39;518,67;1,3;47,09;522,74;2388,01;8131,66;8,434;0,03;390;2388;100;642,78;39,11;23,4868;1586,67;1390,9;14,62;21,61;554,76;2388,04;9051,09;-0,0019;-0,0002
Engine_10;40;518,67;1,3;47,15;522,46;2388,02;8134,34;8,4005;0,03;391;2388;100;642,12;39,24;23,4566;1583,04;1393,76;14,62;21,61;554,21;2388,07;9057,71;-0,0009;-0,0002
Engine_10;41;518,67;1,3;47,2;522,13;2388,04;8137,48;8,3954;0,03;392;2388;100;641,64;39,02;23,4643;1589,84;1393,32;14,62;21,61;554,62;2387,99;9060,44;-0,0044;0,0003
Engine_10;42;518,67;1,3;47,11;522,59;2387,99;8138,49;8,4149;0,03;392;2388;100;641,48;39,09;23,4383;1579,48;1398,05;14,62;21,61;554,76;2388,04;9053,26;0,0001;0,0002
Engine_10;43;518,67;1,3;47,1;522,41;2388;8140,62;8,3808;0,03;390;2388;100;642,67;39,08;23,4559;1571,04;1401,83;14,62;21,6;554;2388,06;9058,96;0,002;0
Engine_10;44;518,67;1,3;47,16;522,19;2388,02;8129,38;8,4043;0,03;391;2388;100;642,14;39,08;23,4762;1580,44;1399,42;14,62;21,61;554,22;2388,01;9048,6;-0,0003;0,0003
Engine_10;45;518,67;1,3;47,21;522,61;2388,06;8136,47;8,4005;0,03;391;2388;100;642,03;38,87;23,5226;1580,26;1398,18;14,62;21,61;554,73;2388,01;9051,45;-0,0002;0,0005
Engine_10;46;518,67;1,3;47,15;522,55;2388;8138,17;8,4128;0,03;393;2388;100;642,03;38,9;23,4497;1587,64;1398,27;14,62;21,61;555,18;2387,99;9058,83;-0,0035;-0,0002
Engine_10;47;518,67;1,3;47,08;522,52;2388;8144,46;8,3769;0,03;390;2388;100;642,08;38,87;23,4684;1577,61;1393,94;14,62;21,61;554,03;2388,06;9056,99;0,0018;-0,0004
Engine_10;48;518,67;1,3;47,05;522,61;2387,99;8137,98;8,3727;0,03;391;2388;100;641,97;39,04;23,3365;1583,8;1402;14,62;21,61;554,64;2387,98;9056,79;0,0016;-0,0003
Engine_10;49;518,67;1,3;47,22;522,46;2387,98;8134,84;8,4097;0,03;392;2388;100;642,24;38,99;23,4203;1580,77;1398,39;14,62;21,6;554,84;2387,97;9054,18;0,0035;0
Engine_10;50;518,67;1,3;46,96;521,95;2388,04;8140,56;8,4012;0,03;392;2388;100;641,87;39,08;23,284;1585,37;1400,5;14,62;21,61;554,45;2388;9053,16;0,001;0,0005
Engine_10;51;518,67;1,3;47,21;521,94;2387,99;8131,68;8,3834;0,03;392;2388;100;642,2;38,95;23,4952;1581,49;1395,73;14,62;21,61;554,68;2388,05;9054,29;0,0009;0,0004
Engine_10;52;518,67;1,3;47,19;522,62;2388,04;8141,23;8,4213;0,03;392;2388;100;641,76;38,97;23,3672;1588,52;1401,12;14,62;21,61;554,26;2387,99;9051,13;0,0004;-0,0002
Engine_10;53;518,67;1,3;47,37;521,88;2388,01;8140,24;8,4318;0,03;391;2388;100;641,76;39,04;23,4324;1590,49;1397,38;14,62;21,61;554,83;2387,99;9051,82;-0,002;0
Engine_10;54;518,67;1,3;47,08;522,11;2388,04;8142,09;8,4085;0,03;393;2388;100;641,84;39,02;23,5017;1584,1;1402,76;14,62;21,61;554,51;2388,02;9051,83;0,0014;0,0004
Engine_10;55;518,67;1,3;47,19;522,52;2388,07;8137,62;8,4008;0,03;390;2388;100;641,76;39,15;23,411;1577,97;1398,77;14,62;21,61;553,48;2388;9057,54;-0,0007;0,0003
Engine_10;56;518,67;1,3;47,34;522,74;2388,02;8140,16;8,3742;0,03;391;2388;100;642,21;39,01;23,4886;1586,45;1396,86;14,62;21,61;555,25;2388,01;9053,77;-0,0013;0,0003
Engine_10;57;518,67;1,3;47,37;522,27;2387,97;8134,75;8,3279;0,03;391;2388;100;641,82;38,99;23,5059;1586,01;1400,77;14,62;21,61;554,07;2388,01;9054,63;-0,0006;0,0004
Engine_10;58;518,67;1,3;47,11;521,66;2388,05;8136,08;8,4264;0,03;391;2388;100;642,15;39,06;23,4623;1582,48;1398,42;14,62;21,61;554,3;2387,96;9062,29;-0,0009;-0,0001
Engine_10;59;518,67;1,3;47,16;522,12;2388,04;8136,87;8,4061;0,03;392;2388;100;642,3;38,96;23,3828;1592,5;1401,01;14,62;21,6;553,85;2388,02;9058,17;0,0005;0,0002
Engine_10;60;518,67;1,3;47,16;521,63;2387,94;8139,41;8,3983;0,03;391;2388;100;642,04;39,11;23,3808;1584;1402,06;14,62;21,61;554,41;2388,09;9055,46;-0,0003;0,0004
Engine_10;61;518,67;1,3;47,17;522,37;2387,98;8143,78;8,3614;0,03;391;2388;100;642,28;38,96;23,4592;1581,82;1393,03;14,62;21,6;554,39;2388,03;9057,65;-0,0019;0,0004
Engine_10;62;518,67;1,3;47,1;522,29;2388,03;8139,98;8,4175;0,03;392;2388;100;642,52;39,14;23,3774;1584,46;1400,1;14,62;21,61;554,15;2388,05;9057,31;0,0008;-0,0002
Engine_10;63;518,67;1,3;47,18;521,81;2388;8144,26;8,3939;0,03;393;2388;100;641,54;38,96;23,347;1584,86;1397,06;14,62;21,61;554,3;2388,01;9054,67;0,0009;0
Engine_10;64;518,67;1,3;47,14;522,32;2387,99;8137,64;8,3747;0,03;389;2388;100;642,17;39;23,3957;1588,3;1398,52;14,62;21,61;554,38;2388,06;9057,56;-0,0012;0,0004
Engine_10;65;518,67;1,3;47,22;522,2;2388,09;8140;8,4073;0,03;390;2388;100;642,34;39,11;23,4998;1583,08;1400,65;14,62;21,61;554,44;2388,05;9055,08;-0,0004;-0,0003
Engine_10;66;518,67;1,3;47,35;522,43;2388,01;8135,72;8,3896;0,03;391;2388;100;641,95;39,08;23,2852;1588,58;1399,24;14,62;21,61;554,45;2388,03;9049,55;0,0009;0,0002
Engine_10;67;518,67;1,3;47,15;522,4;2388,03;8135,54;8,3763;0,03;390;2388;100;642,04;39,15;23,3072;1589,24;1407,4;14,62;21,6;555,01;2388,03;9053,21;-0,002;0,0002
Engine_10;68;518,67;1,3;47,15;522,45;2388,04;8137,23;8,4128;0,03;393;2388;100;641,8;39,07;23,4226;1589,24;1404,08;14,62;21,61;554,6;2388,04;9057,53;0,0005;0,0005
Engine_10;69;518,67;1,3;47,35;522,4;2387,99;8138,35;8,3909;0,03;392;2388;100;642,21;38,98;23,3893;1580,5;1393,64;14,62;21,61;554,58;2388,01;9062,67;0,001;-0,0002
Engine_10;70;518,67;1,3;47,36;522,16;2388,08;8133,15;8,4323;0,03;391;2388;100;642,01;38,95;23,4108;1581;1395,29;14,62;21,61;554,21;2388,01;9051,08;0,0005;0,0004
Engine_10;71;518,67;1,3;47,32;522,16;2388,05;8138,88;8,3968;0,03;392;2388;100;641,76;38,95;23,4043;1583,8;1394,25;14,62;21,61;554,25;2388,04;9056,84;0,0033;0,0005
Engine_10;72;518,67;1,3;47,28;522,41;2388,02;8137,76;8,4125;0,03;391;2388;100;642,18;39,03;23,4884;1589,95;1404,12;14,62;21,61;554,18;2388,07;9051,96;-0,0035;0,0005
Engine_10;73;518,67;1,3;47,13;522;2388,07;8136,65;8,4101;0,03;392;2388;100;641,96;39,03;23,3465;1587,22;1401,15;14,62;21,61;554,78;2387,99;9059,35;-0,0012;0,0004
